User ID,Sample ID,Date Created,Date changed,Group ID,Site name,Geolocation (Latitude | Longitude),Freshwater body type,What is the land use in the immediate surroundings?,Is the algae...,Estimate the water flow,Estimate the water level,Nitrate,Phosphate,Water Quality – Secchi Tube (Turbidity).,Enter result,Estimate the water colour,Other
13985,37236,01/08/2017 16:03,01/08/2017 16:03,Thames Blitz | Group ID: 34343,River Thames at Runnymede,51.44142662994023 | -0.5538761615753174,River,Urban Park,-,-,-,7.5,-,-,Brown,-,-
21519,35077,01/05/2017 16:00,01/05/2017 16:00,Thames Blitz | Group ID: 34343,Manor Farm,51.5901587 | -1.243412199999966,Stream,Grassland/shrub,-,-,-,12,-,-,Colourless,-,-
19986,35862,11/05/2017 20:59,11/05/2017 20:59,Thames Blitz | Group ID: 34343,Hughenden Park stream,51.6497377 | -0.7509507,Stream,Other,-,-,-,0.1,-,-,Other,No water!  Stream completely dry,-
13825,32430,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Gateway Centre Spine Road Cotswold water park,51.673527 | -1.8980008,River,Grassland/shrub,-,-,-,0.35,-,-,Colourless,-,-
18233,32358,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,CBNR 9,51.738596 | -0.989536,River,Urban Park,-,-,-,0.75,-,-,Brown,-,-
18233,32355,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,CBNR 5,51.745239 | -0.984205,River,Urban Park,-,-,-,3.5,-,-,Brown,-,-
18233,32296,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Hurst Beach,51.63709041445838 | -1.164872646331787,River,Grassland/shrub,-,-,-,7.5,-,-,Brown,-,-
18233,32309,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Western Chalgrove Bridge,51.67070502690618 | -1.0882902145385742,Stream,Agriculture,-,-,-,1.5,-,-,Colourless,-,-
18233,32307,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Marlbrook above confluence with Pyrton ,51.6513104702467 | -1.029195785522461,Stream,Agriculture,-,-,-,1.5,-,-,Colourless,-,-
19831,32247,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Ash Grove Pond,51.88095236348326 | -1.1935025453567505,Pond,Agriculture,-,-,-,0.75,-,-,Brown,-,-
19831,32246,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Sluice at north end of 'Ash Grove'.,51.882184205503485 | -1.1937707662582397,Stream,Agriculture,-,-,-,12,-,-,Colourless,-,-
19831,32243,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Gagle Brook House (Brook),51.892783253350686 | -1.1904716491699219,Stream,Other,-,-,-,7.5,-,-,Colourless,-,-
18155,32170,20/01/2018 23:49,04/09/2018 11:55,Thames Blitz | Group ID: 34343,J & C pond,51.746997 | -0.9741880000000265,Pond,Other,-,-,-,0.1,-,-,Colourless,-,-
17807,32151,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Restored gravel pit,51.6462727 | -1.282468736,Lake,Agriculture,-,-,-,0.1,-,-,Colourless,-,-
17807,32148,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Oday Hill,51.655 | -1.298,Stream,Agriculture,-,-,-,7.5,-,-,Colourless,-,-
17807,32127,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Tuckwell's Lake J,51.65175141 | -1.284214854,Lake,Grassland/shrub,-,-,-,0.35,-,-,Colourless,-,-
17807,32123,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Abingdon Marina,51.65704309 | -1.281382442,Other,Urban Park,-,-,-,7.5,-,-,Colourless,-,-
13825,32433,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Chedworth Stream,51.803065 | -1.9176252,Stream,Grassland/shrub,-,-,-,3.5,-,-,Colourless,-,-
13825,32432,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Feeding into Fairford mill pond,51.710391 | -1.7852488,Stream,Agriculture,-,-,-,3.5,-,-,Colourless,-,-
19791,32192,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Holywell brook | Stanford in the Vale | oxon ,51.633132 | -1.5229958,Stream,Agriculture,-,-,-,3.5,-,-,Colourless,-,-
13825,32429,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Tesco Extra | Kingsmeadow ditch | Cirencester,51.705122 | -1.9493142,Stream,Industrial,-,-,-,0.35,-,-,Colourless,-,-
19919,32161,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,River Loddon | Eastrop Park,51.26681864537496 | -1.0716174674590775,Stream,Urban Park,-,-,-,12,-,-,Colourless,-,-
17807,32150,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,River Thames above sewage outfall,51.654411 | -1.2805632,River,Agriculture,-,-,-,7.5,-,-,Colourless,-,-
17807,32149,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Lower part of Black Ditch,51.646664 | -1.2811916,Stream,Agriculture,-,-,-,12,-,-,Colourless,-,-
17807,32144,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Thames Water piped outfall from Abingdon Sewage Treatment Works.,51.653828 | -1.2808181,Other,Agriculture,-,-,-,12,-,-,Yellow,-,-
17807,32143,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Sutton Pools,51.647977 | -1.2680184,River,Other,-,-,-,7.5,-,-,Colourless,-,-
17807,32142,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Culham Village Green,51.651325 | -1.2744256,Pond,Urban Residential,-,-,-,0.1,-,-,Colourless,-,-
19936,32183,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Kemble Mill,51.65483380499261 | -1.981828585267067,Pond,Agriculture,-,-,-,3.5,-,-,Colourless,-,-
18233,32304,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Lewknor Nethercote,51.6776373685545 | -0.9729337692260742,Stream,Agriculture,-,-,-,0.75,-,-,Colourless,-,-
19919,32155,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,River Lyde at Hartley Wespall,51.3107719 | -1.0024402999999893,River,Grassland/shrub,-,-,-,7.5,-,-,Colourless,-,-
17807,32135,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Black Ditch near Sewage Treatment Works,51.652313 | -1.2874334,Stream,Other,-,-,-,12,-,-,Colourless,-,-
17971,32469,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Frogmore Brook | Lower Tagdown Plantation [SU32059531],51.65581374494003 | -1.5377292037010193,Stream,Agriculture,-,-,-,7.5,-,-,Colourless,-,-
18233,32302,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Lewknor Knitsbridge,51.6721809502053 | -1.0197114944458008,Stream,Agriculture,-,-,-,0.75,-,-,Colourless,-,-
19942,32133,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,New scrape at Pudlcote ,51.876623441227515 | -1.5474790334701538,Pond,Agriculture,-,-,-,12,-,-,Colourless,-,-
19655,32067,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,River Thames | Godstow | Oxford,51.784308 | -1.2960756,River,Grassland/shrub,-,-,-,7.5,-,-,Colourless,-,-
19583,32056,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Playing Field Stream | top end,51.881453 | -1.30475,Stream,Forest,-,-,-,1.5,-,-,Colourless,-,-
19942,32132,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Fordwells Stream,51.82135817770269 | -1.553024630920845,Stream,Other,-,-,-,12,-,-,Colourless,-,-
17807,32134,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Peep-o-Day Lane ditch,51.647021 | -1.2895398,Stream,Agriculture,-,-,-,0.35,-,-,Colourless,-,-
19942,32131,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,River Evenlode at Pudlicote ,51.87713344944282 | -1.5473181009292603,River,Agriculture,-,-,-,12,-,-,Other,Grey - typical of modern Cotswold Streams,-
18233,32303,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Lewknor | Marl and Chalgrove Brook Confluence,51.665420393311535 | -1.0279083251953125,Stream,Agriculture,-,-,-,3.5,-,-,Colourless,-,-
19942,32129,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Widford Bridge | River Windrush  ,51.8042612847334 | -1.6063307225704193,River,Agriculture,-,-,-,12,-,-,Other,Grey typical colour for modern Cotswold Streams ,-
17807,32130,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Fishing Lake,51.651796 | -1.2867333,Lake,Grassland/shrub,-,-,-,0.35,-,-,Colourless,-,-
17971,32467,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Ditch | Lower Tagdown Plantation [SU32169535],51.656113264002904 | -1.5364685654640198,Other,Agriculture,-,-,-,7.5,-,-,Colourless,-,-
18233,32308,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Eastern Bridge Chalgrove,51.66350383306694 | -1.0754585266113281,Stream,Agriculture,-,-,-,1.5,-,-,Colourless,-,-
18018,33129,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Lord Grandison Way pond,52.08077854909662 | -1.341095119714737,Pond,Urban Park,-,-,-,0.1,-,-,Colourless,-,-
19583,32052,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Jubilee Garden Stream,51.880448 | -1.301392,Stream,Grassland/shrub,-,-,-,1.5,-,-,Colourless,-,-
13604,32053,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,LILLYMILL STREAM,51.3282451876672 | -1.0348230600357056,Stream,Agriculture,-,-,-,1.5,-,-,Colourless,-,-
14242,32251,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,River Evenlode at Fawler railway bridge,51.848655 | -1.4616237,River,Other,-,-,-,7.5,-,-,Colourless,-,-
19655,32066,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Line ditch/pond Wolvercote Common | Oxford,51.78419 | -1.2881309,Other,Grassland/shrub,-,-,-,0.1,-,-,Yellow,-,-
18018,33128,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Hardwick brook,52.080463712898805 | -1.3396064937114716,Stream,Urban Park,-,-,-,3.5,-,-,Colourless,-,-
19919,32158,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Pettys Brook | Chineham,51.294959181582094 | -1.0475812592773082,Stream,Urban Park,-,-,-,1.5,-,-,Colourless,-,-
18233,32350,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,CBNR 1,51.746383 | -0.982339,River,Urban Park,-,-,-,0.75,-,-,Brown,-,-
18233,32351,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,CBNR 2,51.743715 | -0.986788,River,Urban Park,-,-,-,1.5,-,-,Brown,-,-
18233,32352,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,CBNR 3,51.744463 | -0.985873,River,Urban Park,-,-,-,0.35,-,-,Brown,-,-
17971,32466,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Frogmore Brook (tributary from Hatford Gorse) | Lower Tagdown Plantation [SU32179536],51.656169839584436 | -1.5362808108329773,Stream,Agriculture,-,-,-,7.5,-,-,Colourless,-,-
18233,32354,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,CBNR 4,51.744215 | -0.985285,River,Urban Park,-,-,-,3.5,-,-,Brown,-,-
18233,32356,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,CBNR 6,51.745453 | -0.98391,River,Urban Park,-,-,-,1.5,-,-,Brown,-,-
19942,32128,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Asthal Bridge | River Windrush ,51.80118458099649 | -1.5809905529022217,River,Agriculture,-,-,-,12,-,-,Other,Grey turbidity typical of modern Cotswold streams  ,-
18233,32357,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,CBNR 8,51.748725 | -0.985966,River,Urban Park,-,-,-,0.75,-,-,Brown,-,-
13604,32060,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,BOW BROOK | SHERFIELD ON LODDON,51.32539254803337 | -1.032065749168396,River,Agriculture,-,-,-,7.5,-,-,Colourless,-,-
19655,32065,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Wolvercote Lakes | Oxford,51.784804 | -1.2883186,Lake,Other,-,-,-,0.1,-,-,Yellow,-,-
14242,32256,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Spring opposite N lodge | Cornbury Park.,51.865924 | -1.483232,Other,Agriculture,-,-,-,7.5,-,-,Colourless,-,-
17971,32465,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Frogmore Brook | Hatford Quarry Road [SU33019515],51.65417733812675 | -1.5239929407835007,Stream,Other,-,-,-,7.5,-,-,Colourless,-,-
19580,31990,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Littlemore Brook,51.717303364682024 | -1.215646862983703,Stream,Urban Residential,-,-,-,7.5,-,-,Brown,-,-
19857,32107,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Berinsfield Ditch,51.65892646572183 | -1.181053326797496,Stream,Grassland/shrub,-,-,-,1.5,-,-,Colourless,-,-
17882,31986,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,River Evenlode Bledington Road bridge,51.89978443102229 | -1.6353921848349273,River,Agriculture,-,-,-,3.5,-,-,Other,slightly turbid from diatoms (?) but normal flow,-
14365,32076,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Harwell Brook at Church Yard ,51.59779423597614 | -1.2895838317382413,Stream,Urban Residential,-,-,-,3.5,-,-,Colourless,-,-
18233,32301,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Watlington Roundabout,51.64779641782222 | -1.0150551795959473,Stream,Urban Residential,-,-,-,0.75,-,-,Colourless,-,-
19655,32064,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Oxford Canal | Wolvercote | Oxford,51.784945 | -1.285497,Other,Other,-,-,-,1.5,-,-,Yellow,-,-
19857,32179,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Newnham Farm Ditch,51.596468853808915 | -1.1213457584381104,Stream,Agriculture,-,-,-,12,-,-,Colourless,-,-
13722,32283,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Cherwell from Aston's Eyot,51.7439285798153 | -1.247071623802185,River,Grassland/shrub,-,-,-,0.75,-,-,Colourless,-,-
14242,32254,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Charlbury mill leat at Canoe Club landing stage,51.877173 | -1.4908791,Other,Agriculture,-,-,-,7.5,-,-,Colourless,-,-
17882,31988,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Cornwell Brook at Mill House Hotel bridge Kingham,51.90780953526841 | -1.6254336823476478,River,Agriculture,-,-,-,3.5,-,-,Other,slightly turbid from diatoms (?) but normal flow,-
14242,32252,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Evenlode tributary stream at Jubilee Bridge | Charlbury,51.877788 | -1.4960772,Stream,Agriculture,-,-,-,12,-,-,Colourless,-,-
19985,32259,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Great Brook | Chimney | Oxfordshire,51.79797560000001 | -1.5430011999999351,Stream,Agriculture,-,-,-,7.5,-,-,Colourless,-,-
18233,32297,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Swafford Lane,51.73348556098122 | -1.1049199104309082,Stream,Grassland/shrub,-,-,-,1.5,-,-,Colourless,-,-
13722,32282,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Shire Lake Ditch | Cherwell end,51.74395515200856 | -1.24644935131073,Other,Grassland/shrub,-,-,-,1.5,-,-,Colourless,-,-
19655,32063,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Wolvercote Pond Oxford,51.785179 | -1.284408,Pond,Grassland/shrub,-,-,-,0.1,-,-,Colourless,-,-
19919,32157,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Mill Field Stream,51.27910190000001 | -1.0462552000000187,Stream,Urban Park,-,-,-,3.5,-,-,Colourless,-,-
13604,32055,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,RIVER LODDON | A33,51.320065581388924 | -1.021776795387268,River,Agriculture,-,-,-,7.5,-,-,Colourless,-,-
18233,32298,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Swafford Lane Wheatley,51.73765816817849 | -1.1080741882324219,Stream,Agriculture,-,-,-,3.5,-,-,Colourless,-,-
19583,32045,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Pigeons Lock | Canal,51.871214 | -1.293648,Other,Agriculture,-,-,-,3.5,-,-,Brown,-,-
14242,32253,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Evenlode tributary stream near Wayhill | Charlbury,51.88197 | -1.492782,Stream,Agriculture,-,-,-,7.5,-,-,Colourless,-,-
19807,32027,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,River Thames ,51.60396623396937 | -1.1174941062927246,River,Grassland/shrub,-,-,-,7.5,-,-,Brown,-,-
19802,32221,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Tackley stream,51.879915 | -1.3007453,Stream,Urban Residential,-,-,-,3.5,-,-,Colourless,-,-
14257,32499,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Spring water supply to Middle Farm Cottage | Taston,51.895238 | -1.480173,Other,Other,-,-,-,12,-,-,Colourless,-,-
13722,32281,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Shire Lake Ditch at Jackdaw Lane bridge,51.74324434045572 | -1.2441319227218628,Other,Urban Park,-,-,-,1.5,-,-,Colourless,-,-
14181,31963,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Trap Grounds Frog Lane Ditch,51.77049 | -1.27186,Other,Urban Residential,-,-,-,0.75,-,-,Colourless,-,-
18018,33127,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Spiceball | Cherwell River,52.06886844688266 | -1.3326159864664078,River,Urban Park,-,-,-,1.5,-,-,Colourless,-,-
17882,31983,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,River Evenlode Lyneham Road bridge Milton-under-Wychwood,51.87454731730165 | -1.6044073062948883,River,Agriculture,-,-,-,3.5,-,-,Other,turbid from diatoms (?) but normal flow,-
13604,32057,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,BARKHAM BROOK | SINDLESHAM,51.42368101053021 | -0.9023621678352356,Stream,Agriculture,-,-,-,12,-,-,Colourless,-,-
19919,32162,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,River Lyde at Andwell,51.27121263376318 | -1.0087781013274935,River,Forest,-,-,-,7.5,-,-,Colourless,-,-
13722,32280,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Shire Lake Ditch | school corner,51.740657423483796 | -1.2422382831573486,Other,Urban Park,-,-,-,0.35,-,-,Colourless,-,-
19583,32030,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Flight's Mill Weir | River Cherwell,51.872172 | -1.292973,Stream,Agriculture,-,-,-,7.5,-,-,Colourless,-,-
18018,33126,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Spiceball park pond,52.06902508175749 | -1.332831233739853,Pond,Urban Park,-,-,-,0.1,-,-,Colourless,-,-
18233,32100,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Wheatley Asda,51.741287225776446 | -1.114736795425415,River,Agriculture,-,-,-,7.5,-,-,Colourless,-,-
17882,31979,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,River Evenlode at Shipton-under-Wychwood road bridge,51.86165205746249 | -1.5938630096206907,River,Agriculture,-,-,-,3.5,-,-,Other,turbid from diatoms (?) but normal flow,-
19888,31984,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Hinksey Stream in Hogacre Common Eco Park,51.74145992160176 | -1.2659597396850586,Stream,Other,-,-,-,3.5,-,-,Colourless,-,-
17971,32460,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Shellingford Crossroads Quarry SSSI (Stanford Pit) [SU3270194097],51.64473 | -1.528895,Pond,Other,-,-,-,0.35,-,-,Colourless,-,-
13722,32278,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Shire Lake Ditch | Laurie's Pond,51.7398097006999 | -1.2435954809188843,Pond,Grassland/shrub,-,-,-,0.1,-,-,Colourless,-,-
13604,32062,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,BARKHAM BROOK TRIBUTARY | HAYES LANE,51.40271297499043 | -0.8769415318965912,Stream,Urban Residential,-,-,-,0.35,-,-,Colourless,-,-
19807,32079,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,River Thames by Henley,51.538733062468054 | -0.9009647369384766,River,Urban Residential,-,-,-,7.5,-,-,Colourless,-,-
19857,32108,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Mill Brook,51.56972462956249 | -1.2359699606895447,Stream,Urban Residential,-,-,-,12,-,-,Colourless,-,-
18233,32299,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Cuddesdon Mill,51.72003611480605 | -1.1156058311462402,River,Grassland/shrub,-,-,-,7.5,-,-,Colourless,-,-
19985,32258,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,River Windrush | Minster Lovell | Oxfordshire,51.79776947452608 | -1.5392219067143742,River,Agriculture,-,-,-,3.5,-,-,Colourless,-,-
17882,31981,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Littlestock Brook Meadow Lane bridge Shipton-under-Wychwood,51.86396596605856 | -1.5977253912569722,River,Agriculture,-,-,-,7.5,-,-,Colourless,-,-
13985,32875,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Thames at Wallingford,51.60074839602028 | -1.1201870441436768,River,Urban Park,-,-,-,7.5,-,-,Brown,-,-
19919,32156,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Pond on Newnham Green,51.2786745 | -0.9871390000000702,Pond,Grassland/shrub,-,-,-,0.1,-,-,Yellow,-,-
14257,32498,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Stream through Able Wood | East End,51.829658 | -1.4167053,Stream,Forest,-,-,-,3.5,-,-,Colourless,-,-
17882,31977,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,River Evenlode at Ascott Mill,51.87350127417306 | -1.5519647765904665,River,Agriculture,-,-,-,3.5,-,-,Other,turbid from diatoms (?) but normal flow,-
14181,31962,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Trap Grounds Kingfisher Pool,51.7699 | -1.27269,Pond,Urban Residential,-,-,-,0.1,-,-,Colourless,-,-
19888,31982,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Hogacre Drain in Hogacre Common Eco Park,51.74218182239336 | -1.2675315141677856,Stream,Other,-,-,-,7.5,-,-,Colourless,-,-
13722,32277,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Shire Lake Ditch | Thames end,51.73881048404772 | -1.2444698810577393,Other,Grassland/shrub,-,-,-,1.5,-,-,Colourless,-,-
18233,32305,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Cuxham RB,51.65266920896551 | -1.039280891418457,Stream,Agriculture,-,-,-,7.5,-,-,Colourless,-,-
19985,32257,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Shilbrook | Bampton | Oxfordshire,51.72390890120846 | -1.5480738401674898,Stream,Other,-,-,-,12,-,-,Colourless,-,-
13722,32276,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Thames at the Kidneys,51.73841185371489 | -1.2441051006317139,River,Grassland/shrub,-,-,-,1.5,-,-,Colourless,-,-
13604,32059,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,BARKHAM BROOK | BARKHAM,51.39306719384811 | -0.8713316917419434,Stream,Agriculture,-,-,-,1.5,-,-,Colourless,-,-
18233,32306,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Pyrton Brook above confluence,51.65245620090951 | -1.029067039489746,Stream,Agriculture,-,-,-,12,-,-,Colourless,-,-
19919,32166,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Basingstoke Canal at Greywell tunnel,51.257658852340306 | -0.9710836743438449,Other,Other,-,-,-,7.5,-,-,Colourless,-,-
14181,31961,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Trap Grounds Mill Stream,51.76903 | -1.27154,Stream,Urban Residential,-,-,-,0.1,-,-,Colourless,-,-
19888,31978,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Eastwyke Ditch in Hogacre Common Eco Park,51.743570185750436 | -1.264479160308838,Stream,Other,-,-,-,12,-,-,Yellow,-,-
19588,31976,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Langford Brook,51.898 | -1.135064,Stream,Grassland/shrub,-,-,-,1.5,-,-,Green,-,-
19791,32196,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,River Ock below STW outlet at Stanford in the Vale,51.634251 | -1.5037483,River,Agriculture,-,-,-,3.5,-,-,Colourless,-,-
18233,32093,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Wades Park,51.726831 | -0.836539,Stream,Urban Residential,-,-,-,1.5,-,-,Colourless,-,-
13604,32061,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,BARKHAM BROOK | COLE LANE FORD,51.4005577444374 | -0.8984045684337616,Stream,Agriculture,-,-,-,7.5,-,-,Colourless,-,-
13722,32275,20/01/2018 23:49,20/01/2018 23:49,Thames Blitz | Group ID: 34343,Kidneys ditch | lower bay,51.73946157203296 | -1.2416160106658936,Other,Urban Park,-,-,-,0.1,-,-,Colourless,-,-
